timestamp,user,message,banned,msg_len
2021-11-01 15:51:53,vereznik,trans rights shitter,1,3
2021-10-29 19:17:14,mike4486,pølser,1,1
2021-10-29 18:18:20,theselions,forsene go forsene forsen forsene lets forsene go forsene forsen forsene lets forsene go forsene forsen forsene lets forsene go forsene forsen forsene lets forsene go forsene forsen forsene,0,29
2021-10-29 19:43:51,Elcoin11,mir 3 mir 3 mir 3 mir 3 mir 3 mir 3 mir 3 mir 3 mir 3 mir 3,0,20
2021-10-29 17:43:18,FeelTheSteelx,obese girl spirit lul,1,4
2021-10-27 12:59:38,%nareshkatra,mouz throwers chokers omegalul hahahahahahahahahahahahahaha,0,5
2021-11-01 17:54:13,reap3rk,haha 114 1216,1,3
2021-10-27 12:38:52,ezezezezezle,viper wall kekw walmart valorant viper wall kekw walmart valorant viper wall kekw walmart valorantviper wall kekw walmart valorant viper wall kekw walmart valorant viper wall kekw walmart valorantviper wall kekw walmart valorant viper wall kekw walmart valorant viper wall kekw walmart valorantviper wall kekw walmart valorant viper wall kekw walmart valorant viper wall kekw walmart valorant,1,57
2021-10-29 18:22:48,squee135,look,0,1
2021-11-01 15:52:35,smoczynam,jioned stream someone explain trans rights spam thank,1,8
2021-10-27 12:53:47,gangster_97,caster really wants ence win lul,0,6
2021-10-27 13:02:22,some_guy_with_a_moustache,oppysez ibuyskins lul amexcz сообщение удалено модератором relax679 lul glitchcon 2020incoooooo peek vnpandemonium fkin disband dumbasses karlgm4n ibuymouz lulw yelboss2 ibuyskill lul prime gamingluxcs2452 ibetpower classicplus vs fnatic fragbite s3 ivant100 ez4ence ez4ence ez4enceez4ence ez4ence ez4ence jamaus dvndra ibuypog vicksvaporub123 rossi imfury9012 pglgg ez4ence castiel156 omegalul prime gamingrognome pepelaugh pepelaugh youngboi21,1,51
2021-10-29 19:35:56,beach1n,lets forsene go forsene forsen forsene lets forsene go forsene forsen forsene lets forsene go forsene forsen forsene lets forsene go forsene forsen forsene ,1,24
2021-10-29 19:40:40,u_f_0_,lucky botttttt,0,2
2021-10-29 19:15:09,step_fsk,amor,1,1
2021-11-01 17:46:04,710ghax,tá pego,1,2
2021-10-29 19:34:15,ful1game,я поставил на австралис,1,4
2021-11-01 17:42:57,DiracP,mods sucksky dickerino,1,3
2021-11-01 16:16:57,meraemh2z4,thandercup куша не варуй,1,4
2021-10-27 13:18:54,andy_K09,khawaja7644 131 cry,1,3
2021-10-29 18:05:47,vestrere,hunde cam,0,2
2021-11-01 15:52:04,an_innocentt,ghj,0,1
2021-10-27 12:27:51,jerrycharlessaputra,sided still lose,0,3
2021-10-29 18:46:19,NeverMind_here,sophia magixx vorobiev first professional female player made pro team going major today make history getting legends stage pgl stockholm major lul,1,22
2021-10-29 19:16:30,Aakash_AS7,wayyy,1,1
2021-11-01 17:06:27,Steelbone1,17,1,1
2021-11-01 15:47:59,pktx11,trans rights die,1,3
2021-11-01 16:06:56,mrcuus,copium 1416 copium 1416 copium 1416 copium 1416 copium 1416,1,10
2021-11-01 17:25:48,b4ch3m,gambit pecheando en lan que raro,1,6
2021-11-01 16:16:45,yoonggunx,monkeys,1,1
2021-10-29 19:35:33,andresblack12z,matiausban matiausban,0,2
2021-11-01 16:04:26,Kabukilex,pogchamp powerupl pogchamp pogchamp pogchamp,0,5
2021-10-27 11:54:18,sakkdos,doggo,0,1
2021-10-29 17:57:22,pompe1000qwe,wordexe detecyed check hltv,0,4
2021-10-29 17:50:05,aminened77,ahahhahahahahaha,0,1
2021-10-27 12:40:43,meggas1k,zolehhh lulw,0,2
2021-10-29 18:07:47,fransbasdam,please dont choke astralis sadge,0,5
2021-11-01 18:42:01,cyberdustTV,vac babyrage cheater babyrage vac babyrage cheater babyrage vac babyrage cheater babyrage vac babyrage cheater babyrage,0,16
2021-11-01 17:45:16,konoboke,map picks someone,0,3
2021-11-01 16:08:19,donk3ych3f,ruski blaty go home,1,4
2021-10-29 18:59:07,J4mes7,spritiness omegalul,0,2
2021-11-01 15:34:06,mateusrb6,fbblock fbblock fbblock fbblock fbblock gaulesfuria,0,6
2021-10-29 18:05:44,dat09_,spirit trash,0,2
2021-11-01 15:37:50,pizzacanadaa,entro last hope haha,1,4
2021-10-29 18:03:26,Alexanders4,96 incoming astralis going choke,1,5
2021-11-01 17:26:05,mrkeegs911,mods really think delete messages please graduated top class harvard outsmarting simpleton 90 iq mod big deal wait going send accounts man feels good 224,1,25
2021-11-01 18:20:50,yeee38,cis movement kekw,0,3
2021-10-29 18:49:35,KurryPancakes,umpeed,0,1
2021-10-29 19:41:04,jimtimur123,got ad 30 seconds retake pgl,0,6
2021-10-29 19:41:05,BloodyakaWtf,look sweaty boys,0,3
2021-11-01 16:48:08,Susasmoqa,hard predictions 4head,0,3
2021-10-29 19:16:08,billyboss151,miss lucky,0,2
2021-10-27 12:32:27,Lala_8548,mouz ezportz  mouz ezportz  mouz ezportz  mouz ezportz  mouz ezportz  mouz ezportz  mouz ezportz  mouz ezportz ,1,16
2021-11-01 17:29:30,alexandar121,chat filled parrots guys copy person wrote please stop fu nibitches,0,11
2021-10-27 11:43:53,vigilantecs,china number last,0,3
2021-11-01 18:25:41,notgonza_,zikarus07 fvcklorant,0,2
2021-10-27 13:03:32,exactaabdillah,bajs feelsokayman bajs feelsokayman bajs feelsokayman bajs feelsokayman,0,8
2021-10-29 17:56:08,disse_,magisk getting fat,1,3
2021-11-01 16:09:51,sude_bee,hello pgl  4head valve  4head last major  4head lul kekw,0,10
2021-11-01 17:59:44,Fruitfullace,man ad fucking annoying,0,4
2021-10-27 12:45:01,RyanAJP,audio bin,0,2
2021-10-29 19:08:25,MustiRaikkonen,forsene ,1,1
2021-10-27 13:07:48,jayy0922,acor shot miss everytime,0,4
2021-10-29 17:54:22,n_ooby,samal,0,1
2021-10-27 11:55:55,@^Moobot,shahjash701 games bo1 today,0,4
2021-11-01 16:14:27,inverneixen_,sourpls thats,0,2
2021-11-01 16:31:31,GuTo58,furia 2x0,1,2
2021-11-01 16:14:56,davidentossss,hovna furiacký,1,2
2021-10-27 11:53:20,TheDespot1cONE,xdawy tyloo 164,1,3
2021-10-27 12:47:29,chenk0_,hola gente como se encuentran dia de hoy,1,8
2021-10-29 19:26:48,hellishdanish,valve screwing astralis,0,3
2021-10-29 19:18:00,jimmysantanaa,copium comeback ,1,2
2021-10-29 18:54:09,munal4,smoking fkn rt4 rd,1,4
2021-10-29 18:59:45,donatosse,milaspirit milaspirit milaspirit milaspirit,0,4
2021-11-01 16:17:31,acbossx,byebye throwpiq wutface wutface,1,4
2021-11-01 17:23:02,flary0,mods dont understand professional twich chatter slow mode literally humans rights force endure torture mod remove slow mode 300 accounts spam ,1,21
2021-10-27 13:04:00,SplaxEST,ivant100 mom gay,0,3
2021-10-29 18:24:11,MiracIeJohnson,chair sadge,0,2
2021-10-29 17:58:36,fritoshoneybbq,gla1ve winning,0,2
2021-10-29 19:26:54,therealredwingguy,valve fix bruh,0,3
2021-11-01 17:43:26,Treehumping101,517 notlikethis,1,2
2021-10-27 13:11:59,MemeDealer95,lqek ez4ence,0,2
2021-11-01 15:44:50,quotemeifbotallu,vamos furia,1,2
2021-10-29 18:22:51,%shigucsgo,blerrann 3,0,2
2021-10-29 18:25:08,Flavenable,get tha choppa swiftrage,0,4
2021-10-27 12:22:49,lxrss_,wat,0,1
2021-10-29 18:35:14,badchopper,45sec,0,1
2021-10-29 18:39:59,amisnaru,pog harosh,1,2
2021-10-29 19:24:11,dznCS,manuel cabro,1,2
2021-10-29 18:26:43,Ton1M_CSGO,uhhhhh,0,1
2021-11-01 15:49:18,growle1,eiq 168,1,2
2021-10-29 19:04:42,sashok20062,kvo staa hora,1,3
2021-10-29 19:19:44,manpotdar,it’s drive  it’s power  stay hungry  devour  put work  put hours  take what’s  it’s drive  it’s power  stay hungry  devour  put work  put hours  take what’s  it’s drive  it’s power  stay hungry  devour  put work  put hours  take what’s  it’s drive  it’s power  stay hungry  devour  put work,1,70
2021-10-27 13:06:16,its_krislxrd,100,0,1
2021-10-29 19:04:42,nnikitaaaaaaaaaaaaaaaaaaa,five seven best gun,1,4
2021-11-01 16:00:45,n1noninja,widepeepohappy widepeepohappy h widepeepohappy widepeepohappy e widepeepohappy widepeepohappy widepeepohappy e widepeepohappy widepeepohappy widepeepohappy widepeepohappy widepeepohappy e widepeepohappy widepeepohappy,0,18
2021-10-27 13:01:28,laphan00,mouz save 350€,0,3
2021-11-01 17:22:53,theteemu,mods dont understand professional twich chatter slow mode literally humans rights force endure torture mod remove slow mode 300 accounts spam dogggg,1,22
2021-10-29 18:06:20,pepefeelsbad,ti winner jebaited,0,3
2021-11-01 17:41:40,dizzywave_,wintertoad right forgot thanks,0,4
2021-10-29 19:44:18,sdfahsef,doubters,0,1
2021-11-01 17:14:45,roadtoalphamale1,denuke2,0,1
2021-10-27 11:44:22,ne1chelovek,social credits,1,2
2021-10-29 18:11:59,StaaN1337,gurl walkin2 skewl crossin rode bbz 4evr said gurl cryed ran across rode green man came sine boy cryin went pic body ded whispered corpse ment sey fiveever dat mean moar den 4evr xxxlike dis cry evry timexxx,1,38
2021-11-01 17:49:35,bruvboi,swishilicious absolute,0,2
2021-10-29 17:54:08,lalnarao,chopper clap2 clap,0,3
2021-10-29 18:30:15,HunterrVietnam,caesarianboii astralis 168,1,3
2021-10-27 11:47:25,yairshow_,magixx got milkers atta guy,1,5
2021-11-01 17:38:56,f1atree,nip fans quite,0,3
2021-10-29 19:34:02,0akshay_9,laggg lann,0,2
2021-11-01 15:32:24,mateusrb6,furiatrash1244 lul,0,2
2021-10-29 18:03:52,linkinparked,f000r1s thats cringe hackusating flusha,0,5
2021-11-01 16:24:58,lorooh,das,1,1
2021-11-01 17:47:28,gaspaarr5,lospedazos lado terros,1,3
2021-10-27 12:56:03,rivoka,rivokabatkek lets rivokabatkek go rivokabatkek frozen rivokabatkek lets rivokabatkek go rivokabatkek frozen rivokabatkek,0,13
2021-11-01 17:55:47,leviatorr1g,ggez gambit win,0,3
2021-10-29 19:01:51,cipseu, magixx,1,1
2021-10-29 18:12:25,gospika,magisex booba magisex booba magisex booba magisex booba,1,8
2021-11-01 15:47:50,acimbo,trans kekw,1,2
2021-10-29 19:42:18,Dchuaching,psg lgd psg lgd psg lgd psg lgd psg lgd psg lgd psg lgd psg lgd psg lgd psg lgd psg lgd psg lgd psg lgd psg lgd psg lgd psg lgd psg lgd psg lgd psg lgd psg lgd psg lgd,1,42
2021-10-27 13:08:50,almir1111,nabijem ja ovaj major,1,4
2021-10-29 19:33:51,Aquabatic,lulw ,1,1
2021-11-01 17:49:02,essacsgoo,1141214 nip,1,2
2021-10-29 18:58:58,Treehumping101,replays please notlikethis,0,3
2021-10-29 19:20:46,%iceman2035,magiskboy,0,1
2021-11-01 17:08:21,cerci,17 17 28,1,3
2021-11-01 17:42:38,ninepluszero,destr0yer72 nah stream,0,3
2021-11-01 18:17:06,TTTTAGE,kom igen nu då nip,1,5
2021-10-29 18:47:10,farish7907,hi pgl spectator years created illusion many people watching write message accounts,1,12
2021-10-29 19:42:55,perfectlam123,khóc cái dmm,1,3
2021-10-29 19:30:07,deathcall34,like 69 combination kappa,1,4
2021-10-29 19:38:19,FasoArg,esa ejecucion keepó,1,3
2021-11-01 16:04:51,DeadlyBooster,kinda skin white m4a1s skin,0,5
2021-10-29 19:33:15,Vycktor06,lsd,0,1
2021-11-01 18:39:15,Lallare27,people nót like nips shirts,1,5
2021-11-01 16:04:32,ackje,smole xd,0,2
2021-11-01 17:26:10,smart_but_dumb,mods really think delete messages please graduated top class harvard outsmarting simpleton 90 iq mod big deal wait going send accounts man feels good 012312,1,25
2021-10-29 19:07:36,IHATEMYUSERNAMELULW,forsen1 ,1,1
2021-10-29 18:55:55,fanatkitaro,какой счёт,1,2
2021-11-01 18:06:45,StephenVP,hi made multiple attempts contact close file cars extended warranty expiring press 1 talk specialist right,1,16
2021-10-27 13:08:21,JustPressPlay_,gonna kill tomorrow hang apartment mouz loose 6k pgl rigged last 1k astralis 25 course lose times force buys 1511 lose 5v3 retake cus acor defusing open smoke defuse hope mouz players staff pgl die real life hope get sick run car think joke serious times bet 25 epl 15x cant close game unlucly kill best,0,57
2021-11-01 16:13:28,tukkiukk0,darshit18 stop spamming random darshit18 stop spamming random darshit18 stop spamming random darshit18 stop spamming random darshit18 stop spamming random darshit18 stop spamming random darshit18 stop spamming random,1,28
2021-11-01 17:55:06,penttz,a4,0,1
2021-10-27 12:53:46,brollenkovac,good viewmodel pglmajorkrakow,0,3
2021-10-27 12:59:30,nwl11,gaben great team,0,3
2021-11-01 18:39:02,naskotc1,dosiaxgod,0,1
2021-11-01 16:35:47,pompe1000qwe,dont think,0,2
2021-10-29 19:28:55,karl_ok,astralis haters kappapride kappapride kappapride,0,5
2021-11-01 17:20:41,ryanlester123,comeback gambit 1612 spoil,1,4
2021-10-29 19:07:51,dru1dless,maria dacă ești aici sămi sugi pl,1,7
2021-10-27 12:36:16,danya5632,маузы тащите а энсы на базу к себе,1,8
2021-11-01 17:16:43,DatNitroFrog,nip vs navi hahahaha lul,0,5
2021-10-29 18:18:25,basedgodwinetime,gla1ve kreygasm gla1ve kreygasm gla1ve kreygasm,0,6
2021-10-29 18:19:54,Jgoldz,lan lulw,0,2
2021-10-29 18:20:45,aLLisoN054,sa,1,1
2021-10-29 19:14:03,ntc_paulofr,11 still,1,2
2021-10-27 13:06:51,Esbjornnn,forsenh bajs forsenh bajs,0,4
2021-10-27 11:55:14,c9_braxx,20152017 nikosports 20182021ropzsports,0,3
2021-10-29 18:58:35,alexfl,lucky clap pog,0,3
2021-10-27 13:08:25,koba1n,ninjagrumpy ninjagrumpy ninjagrumpy ninjagrumpy,0,4
2021-10-27 11:45:47,darkangeln13,пиво льётся через край спириты е6ут китай,1,7
2021-11-01 18:10:23,ryan_4202,nobody lifting trophy navi,0,4
2021-10-29 17:53:34,zey1tech,astrlis noobs,0,2
2021-10-27 11:45:34,EmiOCE,camzale last matches teams 1 1,1,6
2021-11-01 17:56:41,CammyyM,joe biden residentsleeper joe biden residentsleeper joe biden residentsleeper joe biden residentsleeper joe biden residentsleeper joe biden residentsleeper,1,18
2021-10-29 18:17:24,beka1o_o,1 5 come,1,3
2021-10-27 11:45:04,wtlg,notlikethis,0,1
2021-10-27 12:46:36,cammiebobs,69 joyface,1,2
2021-11-01 16:19:32,smurfao_,ç,1,1
2021-10-29 19:39:56,aszalla,forsene lets go forsen forsene lets go forsen forsene lets go forsen forsene lets go forsen forsene lets go forsen,0,20
2021-10-27 12:57:52,hugan,ez4ence peped ez4ence peped ez4ence peped ez4ence peped ez4ence peped ez4ence peped ez4ence peped ez4ence peped ez4ence peped ez4ence peped ez4ence peped ez4ence peped,1,24
2021-10-27 11:46:48,Okarinn_,holy thiccc,1,2
2021-10-29 19:11:51,kan_du_fat_det_seb,spam nam nam chad nam brormand nam,0,7
2021-10-29 18:56:03,ahmadabri,رفع افتادگی سینه با جک مکانیکی,1,6
2021-11-01 16:17:34,yxhorizonxy,é brsilll poraaa,1,3
2021-11-01 16:07:19,an_innocentt,hltv exists,1,2
2021-11-01 15:49:27,qalinqa,sos4t peedoury,1,2
2021-11-01 15:48:39,selostajariku,furia players ugly looks like goblins,1,6
2021-11-01 16:43:24,hampeboiii07,game hasnt started right,0,4
2021-11-01 15:56:13,Miikasae,transgenderpride trans transgenderpride rights transgenderpride,1,5
2021-11-01 16:07:42,Avocad0o,entropiqteam jaký máte názor že máte nového fn hráče,1,9
2021-10-29 17:50:26,G0fik,unlakü,1,1
2021-10-29 18:56:10,misteris1,ka nusisneki,1,2
2021-10-29 19:29:07,crytica1,dupreeh clap,0,2
2021-10-29 17:44:54,twitch_venny,beautiful retake,0,2
2021-11-01 16:09:25,Emhaer99,major kekl,0,2
2021-10-29 18:11:51,drib1ll,almost monkaw,0,2
2021-11-01 17:36:39,Realfakter,detta blir,0,2
2021-10-27 13:11:40,MemeDealer95,finished team,0,2
2021-10-27 12:35:14,FakesmileTwo,hades 0,0,2
2021-11-01 17:45:59,MagicBullet86,sound que,1,2
2021-11-01 18:30:54,QUOTE_IF_NiP_CLOWN,riot batchest copy games batchest valorant batchest cartoon wizard guns batchest copy games batchest untradable 100 skins batchest riot batchest copy games batchest valorant batchest cartoon wizard guns batchest copy games batchest untradable 100 skins batchest nnm,0,37
2021-10-29 18:23:21,tresz96,emptyemtymt kappa,0,2
2021-11-01 18:40:43,c0mraade,forsensven kom igen ninjor forsensven kom igen ninjor forsensven kom igen ninjor forsensven kom igen ninjor forsensven kom igen ninjor,1,20
2021-10-29 19:29:57,st1gmatas,лаки на мыло,1,3
2021-11-01 18:42:51,tebadrums,163 kekw,1,2
2021-10-29 19:40:20,%aethenz,dupreeh saved,0,2
2021-10-29 18:23:58,dejen_debanearme,astralis doubters kule astralis doubters kule astralis doubters kule astralis doubters kule astralis doubters kule astralis doubters kule astralis doubters kule,1,21
2021-11-01 17:59:34,hedennnnn,whoever made ad executed firing squad,1,6
2021-10-29 19:31:58,Creestp,want smoke,0,2
2021-11-01 17:38:47,zeppmann,lnz sauck diock,1,3
2021-10-29 17:46:43,wagapapi,magical counterstrike,0,2
2021-10-29 19:10:42,MmmMeowMeow,letsgoooo,0,1
2021-11-01 16:02:11,tvar3s,3 gaulesfuria gaulesfuria gaulesfuria gaulesfuria gaulesfuria,0,6
2021-10-27 12:55:15,le_doux_chagrin,faceit 5 even better,0,4
2021-10-29 19:04:48,icahope,hey team spirit vlad putin president great reminder 5 spots open siberian prison waiting don’t win pressure see guys soon,0,22
2021-11-01 17:50:59,draenth_,lul trans rights lul,1,4
2021-10-29 19:16:30,cristal_clear519,chopper 211 tough,1,3
2021-11-01 17:41:28,flushedemojii,shitro lul,0,2
2021-11-01 17:09:15,fyntastik,gambit onliner brokeback gambit onliner brokeback gambit onliner brokeback gambit onliner brokeback gambit onliner brokeback gambit onliner brokeback,0,18
2021-11-01 16:00:08,Freddy91cz,idiotttttttts,1,1
2021-11-01 16:18:41,strideroff,brazil best region,0,3
2021-11-01 16:08:20,demztft,stop spamming bullshit,0,3
2021-10-27 12:38:56,n3xp3r,tea bags lul,0,3
2021-11-01 16:11:29,ltnsolo,playing sweden,0,2
2021-10-29 19:43:31,nelli3l_3,nt spirit 3,0,3
2021-10-29 19:17:22,trap8cs,mecüüügggg,1,1
2021-10-27 12:30:55,Vasco_OfficialTV,gifted,0,1
2021-10-29 19:16:37,bene1905,chopper 211 omegalul omegalul,1,4
2021-11-01 16:00:36,PlayboiCorti,sheeeeeeeeeeeeeeeeeeeeee,0,1
2021-10-29 17:48:23,Frano_0k,astralis wins 89 pickems heroic 30 bad,1,7
2021-11-01 15:59:52,AreCuddlesAwesomeBenefits,yuurih,0,1
2021-10-29 17:47:15,lecsoasd,bing chilling  bing chilling  bing chilling  bing chilling  bing chilling  bing chilling  bing chilling  bing chilling  ,0,16
2021-11-01 17:46:21,Meafie_,91 nip reminder lul,1,4
2021-11-01 15:31:18,crankao,retake voteyea,0,2
2021-10-27 12:50:38,LunatikAU,ez4ence ence ence dens putted upperbelt putted upperbelt ez4ence ence ence dens putted upperbelt putted upperbelt,1,16
2021-11-01 16:35:57,siriusbaltasar,horny,1,1
2021-11-01 16:00:03,4k4kokey,idiot entropiq,0,2
2021-11-01 17:41:37,Jgoldz,shiro malding hahahahahah,0,3
2021-10-27 12:57:16,小鸟游 (mylcc),darkmode darkmode,0,2
2021-11-01 16:13:17,thatobie,tkf1040 aluminum foil helmet head a55 kekw,0,7
2021-11-01 15:53:37,LuLz__,tr4ns shouldddddddd b333 k111ed,1,4
2021-11-01 16:06:52,khimaeraz,palmeiras não tem mundial,1,4
2021-10-27 11:45:31,slavatheman,magix 100 kg,1,3
2021-10-29 17:50:03,kislota779,рано,1,1
2021-10-27 11:45:45,dot41,attacker without kunkka lul,0,4
2021-10-29 18:03:08,zatochishpeecrab,lucky awper lul lul lul lul,0,6
2021-10-29 18:52:45,ayemfiilingtenkyu,i̇s major,1,2
2021-11-01 15:53:01,Whatsoever,fuck politics,0,2
2021-11-01 17:32:06,Iedou,3111,1,1
2021-11-01 17:34:34,jarashaki_reformed,91 lose lul 91 lose lul 91 lose lul 91 lose lul 91 lose lul,1,15
2021-10-29 18:26:00,J4mes7,copium spirit 21,0,3
2021-11-01 15:46:45,adk_trinity,163 pogchamp pogchamp pogchamp,1,4
2021-10-29 19:03:53,paulvbismark,tec,0,1
2021-10-29 19:11:10,herk2610,astralis haters astralis haters astralis haters astralis haters astralis haters astralis haters astralis haters astralis haters astralis haters astralis haters astralis haters astralis haters,1,24
2021-10-29 19:42:58,0matti0,hha spirit lose,0,3
2021-10-29 18:50:58,ntrsn1,russıa notlikethis,1,2
2021-10-27 12:28:19,cracki29,anneni sikim,1,2
2021-11-01 17:27:42,ramadvavandamma,law monkaw,1,2
2021-10-29 19:09:34,gazraz123,hej,1,1
2021-10-27 13:16:22,ghostrider00007,freya 3 freya 3 freya 3 freya 3 freya 3 freya 3 freya 3 freya 3 freya 3 freya 3 freya 3,1,22
2021-11-01 17:57:47,Raze192,harosh pog,1,2
2021-11-01 16:42:33,gonttu,verynajss nip lose 1611 1613,1,5
2021-10-29 19:30:33,wolffyyy1337,kanis fucking bot,0,3
2021-11-01 17:12:51,ivant100,l6,0,1
2021-10-29 17:53:29,flashftw0585,sucky peepe,1,2
2021-10-29 18:09:50,BoylingCold,pidorsasi,1,1
2021-11-01 17:35:19,gogo_sensei,simdrasha s1mple naresh indian profesional csgo player curently playing indian semi profesional electrical team nandi valu invicibles navi curently working substitute calculator harvesting company dream become astronaut ekaash electronic talwar indian csgo player chandigarg currently playing nandihouse vines navi best friend simdrasha s1mple naresh together hope get parivarthan gola laddu pgl,1,51
2021-10-29 17:45:13,kuromashuq,astralis shouldve lost 03 tournament go home astralis shouldve lost 03 tournament go home astralis shouldve lost 03 tournament go home,1,21
2021-11-01 16:14:54,ivant100,trolling russians,0,2
2021-10-29 18:13:30,kekguypagman,xqcl virgin check xqcl virgin check xqcl virgin check xqcl virgin check xqcl virgin check xqcl virgin check,1,18
2021-10-29 19:11:48,ultraTDx,ayy double pee,0,3
2021-11-01 15:57:32,REALLYSOFTBEAR,bird noises,0,2
2021-11-01 15:51:52,go007gerry,silverrato always pushing smokes,1,4
2021-10-27 12:47:04,vilippiinoz,kumpi 106,1,2
2021-11-01 16:14:44,tkeser89,fojıhsafıoshjsaş,1,1
2021-10-29 19:16:53,kibet1816,serioussloth serioussloth serioussloth serioussloth serioussloth serioussloth,0,6
2021-11-01 17:26:12,suracs0,ninjas piss lul ninjas piss lul ninjas piss lul ninjas piss lul ninjas piss lul ninjas piss lul ninjas piss lul ninjas piss lul ninjas piss lul ninjas piss lul ninjas piss lul ninjas piss lul,0,36
2021-11-01 17:28:18,sapot3,nip sides sucks gambit 1613,1,5
2021-11-01 17:37:15,GDg0mp,plopski looks like walt jr breaking bad plopski looks like walt jr breaking bad plopski looks like walt jr breaking bad plopski looks like walt jr breaking bad,1,28
2021-10-29 17:52:01,ImXun,b41sw4n go information,1,3
2021-10-29 19:19:31,jojojtb,drive  power  stay hungry  devour  put work  put hours  take whats  drive  power  stay hungry  devour  put work  put hours  take whats  drive  power  stay hungry  devour  put work  put hours  take whats  drive  power  stay hungry  devour  put work,1,40
2021-10-27 13:18:58,yayooo2000,нет блаааа,1,2
2021-11-01 16:45:41,TobeyrinO,sebbe kom skype,1,3
2021-10-29 18:56:06,ladalt,psg lost lulw psg lost lulw psg lost lulw psg lost lulw psg lost lulw psg lost lulw psg lost lulw psg lost lulw,0,24
2021-11-01 17:23:32,mistaclonk,monkaw  pgl best major,0,4
2021-10-29 19:12:47,tycoonflygoon,go get job kids csgo wont get anywhere,0,8
2021-10-29 17:44:56,andreasrmr,astralis good,0,2
2021-11-01 16:37:48,g0rre72,shaytanxd de kommer brorsan,1,4
2021-10-27 13:10:39,@^Moobot,kajanflexy httpswwwhltvorgevents6207pglmajorstockholm2021challengersstage,0,2
2021-10-27 12:45:15,santidotes1,boring caster potat,1,3
2021-10-29 18:32:25,squee135,inforno gonna fun astralis,0,5
2021-10-29 19:41:28,dogwater_cs,som alting var magisk,1,4
2021-11-01 17:38:26,cerelac123,super idol  nǐ shì wǒ de super idol xīyǐn wǒ wsuper idol  nǐ shì wǒ de super idol xīyǐn wǒ go  go yǒngbào zài zhuīzōnge go  go yǒngbào zài zhuīzōng,1,30
2021-10-29 19:18:06,poldust,fuckkkkk nooohh put 300 75 come astra,0,7
2021-10-27 11:46:15,eataspirin,sum dy yung bigphish cho per bigphish gix bigphish mi bigphish di gster bigphish,0,14
2021-10-29 18:12:35,mateeeb_,ganen balas ganen balasganen balasganen balasganen balasganen balasganen balasganen balasganen balas,1,11
2021-10-29 19:25:59,VatZhendong,sputnik pepelaugh sputnik pepelaugh sputnik pepelaugh sputnik pepelaugh sputnik pepelaugh,0,10
2021-10-27 12:57:58,Matesz75,fuck valorant kodirage fuck valorant kodirage fuck valorant kodirage fuck valorant kodirage fuck valorant kodirage fuck valorant kodirage fuck valorant kodirage fuck valorant kodirage fuck valorant kodirage fuck valorant kodirage,1,30
2021-10-29 19:15:57,ChrzzTea,nicht schlecht,1,2
2021-10-29 19:16:33,c_xxxxxx,astralis benched bubzkji lucky omegalul astralis benched bubzkji lucky omegalul astralis benched bubzkji lucky omegalul astralis benched bubzkji lucky omegalul astralis benched bubzkji lucky omegalul,1,25
2021-10-29 19:08:20,realgenius9898,13x,0,1
2021-11-01 17:04:02,Hxpnotyc,nafany agent pausechamp,0,3
2021-11-01 16:02:40,betx01,aqui acabou,1,2
2021-11-01 17:58:01,Scollux909,disabled kids playin,1,3
2021-11-01 17:49:56,bnc_74,saulloqueota saulloqueota saulloqueota saulloqueota saulloqueota saulloqueota saulloqueota saulloqueota saulloqueota saulloqueota saulloqueota,0,11
2021-11-01 17:53:46,mrturtle4769,linus save tips,0,3
2021-10-27 12:36:11,x_mikelit_x,joke though astralis actually 1 loss away eliminated,0,8
2021-10-29 19:42:39,vasutas,die bot glaive,1,3
2021-10-29 18:27:27,elRiku0o,poop chair,0,2
2021-10-27 13:10:02,k1owncsgo,mouz soo bad lul mouz soo bad lul mouz soo bad lul mouz soo bad lul,0,16
2021-11-01 16:17:20,o1ek,vamos caralho,1,2
2021-10-27 12:49:27,Lil_Wavy02,hi guys audio guy mike hunt pgl major wanted express honored first deaf audio engineer csgo tournament history thank pgl amazing opportunity ill try best,1,25
2021-10-29 18:59:43,kinley377,duuuuuuude,0,1
2021-11-01 16:09:32,Peechko,absolutely classically furia move lag server dc something,0,8
2021-10-29 19:29:42,AndreBeast_,pglstachesg pglstachesg pglstachesg pglstachesg pglstachesg,0,5
2021-10-29 19:01:09,Gofortee,xyp pog xyp pog xyp pog xyp pog xyp pog,0,10
2021-10-27 13:12:26,RecurringAwesome,ence pretty cool,0,3
2021-11-01 16:19:52,yan0z28,enough trans right talk trans wrong,1,6
2021-10-29 19:01:32,thenicosk,33333333388888888888,0,1
2021-10-27 12:29:08,LeatherBoy69,lulw good one mr noname,0,5
2021-11-01 15:48:59,Kefu7,trans wrongs,1,2
2021-10-29 18:07:58,kebabnfries,lesbian,1,1
2021-11-01 17:51:36,dan1elovsky,1 round xd typical fixed match coś,1,7
2021-11-01 16:03:04,susxii,respect brazil castersrespect brazil castersrespect brazil castersrespect brazil castersrespect brazil castersrespect brazil castersrespect brazil castersrespect brazil castersrespect brazil castersrespect brazil casters,1,21
2021-10-27 12:31:35,amgsone,faze play,0,2
2021-11-01 16:15:15,kaar_muh,come furia gaulesfuria gaulesfuria gaulesfuria,0,5
2021-10-29 18:50:59,ChinoeTV,five seven save pog,1,4
